timeInSecondsSinceEpoch;source;destination;databytes
1717607644.627044;192.168.1.1.8888;172.23.69.13.59034;82d44c10a601
1717607644.627149;192.168.1.1.8888;172.23.69.13.59034;584bf99d1a1c
1717607644.656545;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.656580;192.168.1.1.8888;172.23.69.13.59034;7dd625b891e2
1717607644.656779;192.168.1.1.8888;172.23.69.13.59034;bf83cbcd382d
1717607644.656866;192.168.1.1.8888;172.23.69.13.59034;3367ef2c672f
1717607644.656974;192.168.1.1.8888;172.23.69.13.59034;dc1a72c688d8
1717607644.657102;192.168.1.1.8888;172.23.69.13.59034;3b850f8e541e
1717607644.657217;192.168.1.1.8888;172.23.69.13.59034;cb1aaebb2963
1717607644.657340;192.168.1.1.8888;172.23.69.13.59034;dcbadf4d6448
1717607644.658253;192.168.1.1.8888;172.23.69.13.59034;d3f8b6e9f3d3
1717607644.658270;192.168.1.1.8888;172.23.69.13.59034;055a59602a00
1717607644.658354;192.168.1.1.8888;172.23.69.13.59034;743d0e386260
1717607644.662409;192.168.1.1.8888;172.23.69.13.59034;413a54830115
1717607644.662508;192.168.1.1.8888;172.23.69.13.59034;5f7ae7c1ca8e
1717607644.691734;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.691773;192.168.1.1.8888;172.23.69.13.59034;9aee517f2b4f
1717607644.691888;192.168.1.1.8888;172.23.69.13.59034;ee060b3d1a31
1717607644.692023;192.168.1.1.8888;172.23.69.13.59034;284b82709de6
1717607644.692115;192.168.1.1.8888;172.23.69.13.59034;dde206fb2e3b
1717607644.692246;192.168.1.1.8888;172.23.69.13.59034;3e34e2dde2c4
1717607644.692364;192.168.1.1.8888;172.23.69.13.59034;23d1fb40d347
1717607644.692494;192.168.1.1.8888;172.23.69.13.59034;469279f6fb92
1717607644.692614;192.168.1.1.8888;172.23.69.13.59034;4776152a9fd8
1717607644.692730;192.168.1.1.8888;172.23.69.13.59034;706151b897d6
1717607644.692839;192.168.1.1.8888;172.23.69.13.59034;c3925c912055
1717607644.721393;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.721452;192.168.1.1.8888;172.23.69.13.59034;61f341052551
1717607644.722039;192.168.1.1.8888;172.23.69.13.59034;d035479d998c
1717607644.722115;192.168.1.1.8888;172.23.69.13.59034;079393ea199d
1717607644.722363;192.168.1.1.8888;172.23.69.13.59034;a13eadd63982
1717607644.722672;192.168.1.1.8888;172.23.69.13.59034;41fa7ab6bb15
1717607644.722687;192.168.1.1.8888;172.23.69.13.59034;58a3984d22ba
1717607644.727236;192.168.1.1.8888;172.23.69.13.59034;8aeecd372523
1717607644.727284;192.168.1.1.8888;172.23.69.13.59034;e6b81a00381c
1717607644.758152;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.763589;192.168.1.1.8888;172.23.69.13.59034;8b50326c7ff0
1717607644.763662;192.168.1.1.8888;172.23.69.13.59034;29307c44f2e8
1717607644.763671;192.168.1.1.8888;172.23.69.13.59034;7539166e2997
1717607644.800962;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.801028;192.168.1.1.8888;172.23.69.13.59034;ae66c94aea83
1717607644.801038;192.168.1.1.8888;172.23.69.13.59034;22c9167c8281
1717607644.821712;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.821831;192.168.1.1.8888;172.23.69.13.59034;b4419e7e1657
1717607644.821943;192.168.1.1.8888;172.23.69.13.59034;62ef5eacc892
1717607644.823099;192.168.1.1.8888;172.23.69.13.59034;d10573b03e80
1717607644.823122;192.168.1.1.8888;172.23.69.13.59034;769c94c83a66
1717607644.823424;192.168.1.1.8888;172.23.69.13.59034;47aa2935aa9d
1717607644.824474;192.168.1.1.8888;172.23.69.13.59034;febe64856f51
1717607644.824545;192.168.1.1.8888;172.23.69.13.59034;e6af7e365e95
1717607644.824569;192.168.1.1.8888;172.23.69.13.59034;5080deb12f95
1717607644.858480;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.861113;192.168.1.1.8888;172.23.69.13.59034;804a5f4e622a
1717607644.861155;192.168.1.1.8888;172.23.69.13.59034;7f5331efe16d
1717607644.861158;192.168.1.1.8888;172.23.69.13.59034;ed247e1ef304
1717607644.890839;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.891046;192.168.1.1.8888;172.23.69.13.59034;836e79b42956
1717607644.900936;192.168.1.1.8888;172.23.69.13.59034;39173e616af7
1717607644.900971;192.168.1.1.8888;172.23.69.13.59034;043f7a2043de
1717607644.922854;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.922892;192.168.1.1.8888;172.23.69.13.59034;c93a0a35b549
1717607644.923076;192.168.1.1.8888;172.23.69.13.59034;412133bafd4f
1717607644.923314;192.168.1.1.8888;172.23.69.13.59034;82bbab4d910d
1717607644.923470;192.168.1.1.8888;172.23.69.13.59034;44996037a370
1717607644.923728;192.168.1.1.8888;172.23.69.13.59034;2e156fc59f11
1717607644.923957;192.168.1.1.8888;172.23.69.13.59034;fe44be751a02
1717607644.923969;192.168.1.1.8888;172.23.69.13.59034;c6f61768adbf
1717607644.924203;192.168.1.1.8888;172.23.69.13.59034;35ab85222eb9
1717607644.924451;192.168.1.1.8888;172.23.69.13.59034;0185976a099a
1717607644.924694;192.168.1.1.8888;172.23.69.13.59034;59f2376b8644
1717607644.924947;192.168.1.1.8888;172.23.69.13.59034;87aac05a645d
1717607644.925193;192.168.1.1.8888;172.23.69.13.59034;afa6e4d556ff
1717607644.925438;192.168.1.1.8888;172.23.69.13.59034;20ddb0b24bb5
1717607644.925449;192.168.1.1.8888;172.23.69.13.59034;07a26a86348b
1717607644.925651;192.168.1.1.8888;172.23.69.13.59034;217b151ce24c
1717607644.964376;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.964446;192.168.1.1.8888;172.23.69.13.59034;c1244914e0e2
1717607644.964472;192.168.1.1.8888;172.23.69.13.59034;46bb9a389631
1717607644.964480;192.168.1.1.8888;172.23.69.13.59034;879bfac1a108
1717607644.988346;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607644.988381;192.168.1.1.8888;172.23.69.13.59034;a1189ea611ac
1717607644.988400;192.168.1.1.8888;172.23.69.13.59034;4d88631be0b8
1717607644.988701;192.168.1.1.8888;172.23.69.13.59034;f382bf297d6f
1717607644.989956;192.168.1.1.8888;172.23.69.13.59034;833cc2bee7ea
1717607644.989993;192.168.1.1.8888;172.23.69.13.59034;e7d02f1b5c2c
1717607644.990557;192.168.1.1.8888;172.23.69.13.59034;77485b2e0a14
1717607644.990580;192.168.1.1.8888;172.23.69.13.59034;00ba83b9a49c
1717607644.990901;192.168.1.1.8888;172.23.69.13.59034;1bf8392d3d80
1717607644.993664;192.168.1.1.8888;172.23.69.13.59034;5116aa99901e
1717607645.024606;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.028991;192.168.1.1.8888;172.23.69.13.59034;2cdd9cababfe
1717607645.037550;192.168.1.1.8888;172.23.69.13.59034;ccc1a39447a4
1717607645.037581;192.168.1.1.8888;172.23.69.13.59034;47239e4a0069
1717607645.055290;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.055328;192.168.1.1.8888;172.23.69.13.59034;4a67bdfd58c9
1717607645.055350;192.168.1.1.8888;172.23.69.13.59034;e041af9a86f8
1717607645.055567;192.168.1.1.8888;172.23.69.13.59034;969f600ca645
1717607645.055834;192.168.1.1.8888;172.23.69.13.59034;995ad552a6e7
1717607645.056082;192.168.1.1.8888;172.23.69.13.59034;311be3aceb98
1717607645.056352;192.168.1.1.8888;172.23.69.13.59034;d32d36dbf952
1717607645.056575;192.168.1.1.8888;172.23.69.13.59034;8d243298d124
1717607645.056587;192.168.1.1.8888;172.23.69.13.59034;708269f5c021
1717607645.056850;192.168.1.1.8888;172.23.69.13.59034;75fa28bfc4d2
1717607645.056947;192.168.1.1.8888;172.23.69.13.59034;959993a266e7
1717607645.057327;192.168.1.1.8888;172.23.69.13.59034;07cc153260d3
1717607645.057559;192.168.1.1.8888;172.23.69.13.59034;000e1e340524
1717607645.058005;192.168.1.1.8888;172.23.69.13.59034;74fdbd6cfefc
1717607645.058027;192.168.1.1.8888;172.23.69.13.59034;b048b1d98c45
1717607645.058728;192.168.1.1.8888;172.23.69.13.59034;d1ba4ebfe8ab
1717607645.091776;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.091854;192.168.1.1.8888;172.23.69.13.59034;e71acca55d93
1717607645.092067;192.168.1.1.8888;172.23.69.13.59034;6d69b645c185
1717607645.092083;192.168.1.1.8888;172.23.69.13.59034;57929e6aadec
1717607645.130321;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.130374;192.168.1.1.8888;172.23.69.13.59034;d98182123f1c
1717607645.133506;192.168.1.1.8888;172.23.69.13.59034;b3cd8c7a5e87
1717607645.133545;192.168.1.1.8888;172.23.69.13.59034;c151d96e196a
1717607645.154990;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.155023;192.168.1.1.8888;172.23.69.13.59034;5c0731d4e099
1717607645.155216;192.168.1.1.8888;172.23.69.13.59034;7eed14bb31b2
1717607645.155590;192.168.1.1.8888;172.23.69.13.59034;c20b453e7e78
1717607645.156107;192.168.1.1.8888;172.23.69.13.59034;7faf6c46a7d7
1717607645.156119;192.168.1.1.8888;172.23.69.13.59034;444b88b9f540
1717607645.156349;192.168.1.1.8888;172.23.69.13.59034;dd6d2a5c9fa8
1717607645.156586;192.168.1.1.8888;172.23.69.13.59034;e0ab3ae063a3
1717607645.156830;192.168.1.1.8888;172.23.69.13.59034;03b552c3fb92
1717607645.157076;192.168.1.1.8888;172.23.69.13.59034;1524f3b64fe5
1717607645.157300;192.168.1.1.8888;172.23.69.13.59034;5f397cba88d3
1717607645.157499;192.168.1.1.8888;172.23.69.13.59034;ca28fdf713f7
1717607645.157506;192.168.1.1.8888;172.23.69.13.59034;dc5a99cb6743
1717607645.157695;192.168.1.1.8888;172.23.69.13.59034;f9d352d9decb
1717607645.157893;192.168.1.1.8888;172.23.69.13.59034;860db790036a
1717607645.188249;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.188285;192.168.1.1.8888;172.23.69.13.59034;722f8b2a50ef
1717607645.188307;192.168.1.1.8888;172.23.69.13.59034;b03fab98a8ed
1717607645.188508;192.168.1.1.8888;172.23.69.13.59034;16879b4882b8
1717607645.188808;192.168.1.1.8888;172.23.69.13.59034;b372d75e93f3
1717607645.188991;192.168.1.1.8888;172.23.69.13.59034;55ead286180f
1717607645.189789;192.168.1.1.8888;172.23.69.13.59034;f60d138bdf25
1717607645.189805;192.168.1.1.8888;172.23.69.13.59034;561e3a103261
1717607645.190097;192.168.1.1.8888;172.23.69.13.59034;1225402d31fb
1717607645.190278;192.168.1.1.8888;172.23.69.13.59034;088ddf3d8764
1717607645.190480;192.168.1.1.8888;172.23.69.13.59034;c4c91fb736f1
1717607645.190647;192.168.1.1.8888;172.23.69.13.59034;17c77d1c23ae
1717607645.190961;192.168.1.1.8888;172.23.69.13.59034;a27780b052bc
1717607645.190977;192.168.1.1.8888;172.23.69.13.59034;77bcd21639e3
1717607645.190985;192.168.1.1.8888;172.23.69.13.59034;7da513a9128a
1717607645.191193;192.168.1.1.8888;172.23.69.13.59034;d8c5cf013da2
1717607645.225932;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.225968;192.168.1.1.8888;172.23.69.13.59034;e57b8eb328dc
1717607645.225994;192.168.1.1.8888;172.23.69.13.59034;4cad90681e82
1717607645.226013;192.168.1.1.8888;172.23.69.13.59034;03bfb0e743ea
1717607645.256699;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.257276;192.168.1.1.8888;172.23.69.13.59034;256cfd822322
1717607645.258336;192.168.1.1.8888;172.23.69.13.59034;858c54f24e3f
1717607645.258382;192.168.1.1.8888;172.23.69.13.59034;b9f73a0d5272
1717607645.288972;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.289038;192.168.1.1.8888;172.23.69.13.59034;9f41155fc61a
1717607645.289371;192.168.1.1.8888;172.23.69.13.59034;0670bf6c5e88
1717607645.289735;192.168.1.1.8888;172.23.69.13.59034;e34c27a45d83
1717607645.290033;192.168.1.1.8888;172.23.69.13.59034;e8c202c2b667
1717607645.290239;192.168.1.1.8888;172.23.69.13.59034;89833fd57d48
1717607645.290493;192.168.1.1.8888;172.23.69.13.59034;f3286eab8f38
1717607645.290739;192.168.1.1.8888;172.23.69.13.59034;0c263d2875c5
1717607645.290985;192.168.1.1.8888;172.23.69.13.59034;b2f73eba4a5a
1717607645.291230;192.168.1.1.8888;172.23.69.13.59034;018bbd98ad9e
1717607645.291478;192.168.1.1.8888;172.23.69.13.59034;b5efc84498d8
1717607645.291534;192.168.1.1.8888;172.23.69.13.59034;8a1e1b87a20b
1717607645.291837;192.168.1.1.8888;172.23.69.13.59034;adba2bb25d30
1717607645.323731;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.323923;192.168.1.1.8888;172.23.69.13.59034;704f5545dc9f
1717607645.324230;192.168.1.1.8888;172.23.69.13.59034;30f6995142a2
1717607645.324501;192.168.1.1.8888;172.23.69.13.59034;043f320c52e0
1717607645.324519;192.168.1.1.8888;172.23.69.13.59034;521e4687a077
1717607645.324566;192.168.1.1.8888;172.23.69.13.59034;81d5f6d18068
1717607645.324654;192.168.1.1.8888;172.23.69.13.59034;acb9aa9dddf4
1717607645.324763;192.168.1.1.8888;172.23.69.13.59034;273309f2c6de
1717607645.324892;192.168.1.1.8888;172.23.69.13.59034;48dc408fb27d
1717607645.325006;192.168.1.1.8888;172.23.69.13.59034;b44d6a534d2e
1717607645.325138;192.168.1.1.8888;172.23.69.13.59034;7fc2e97acc43
1717607645.325252;192.168.1.1.8888;172.23.69.13.59034;88da8a67ffcf
1717607645.325380;192.168.1.1.8888;172.23.69.13.59034;0674355f8152
1717607645.325496;192.168.1.1.8888;172.23.69.13.59034;9a6c9211f3c9
1717607645.325626;192.168.1.1.8888;172.23.69.13.59034;ab305acf7600
1717607645.325744;192.168.1.1.8888;172.23.69.13.59034;6888691ee598
1717607645.325873;192.168.1.1.8888;172.23.69.13.59034;87daba288218
1717607645.325988;192.168.1.1.8888;172.23.69.13.59034;178d9653ba11
1717607645.326097;192.168.1.1.8888;172.23.69.13.59034;e514e8909608
1717607645.360048;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.361567;192.168.1.1.8888;172.23.69.13.59034;fb86bac2433b
1717607645.361636;192.168.1.1.8888;172.23.69.13.59034;940c28d25431
1717607645.361644;192.168.1.1.8888;172.23.69.13.59034;750e63153def
1717607645.390667;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.390722;192.168.1.1.8888;172.23.69.13.59034;642937a5c302
1717607645.390763;192.168.1.1.8888;172.23.69.13.59034;52b5ce115249
1717607645.390965;192.168.1.1.8888;172.23.69.13.59034;f9aaf75cdd22
1717607645.390975;192.168.1.1.8888;172.23.69.13.59034;a9cd8d9e180b
1717607645.391225;192.168.1.1.8888;172.23.69.13.59034;079cb77b41b5
1717607645.426193;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.426251;192.168.1.1.8888;172.23.69.13.59034;c306fa2761d8
1717607645.426258;192.168.1.1.8888;172.23.69.13.59034;2782e248165b
1717607645.455001;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.455239;192.168.1.1.8888;172.23.69.13.59034;24b625ad0332
1717607645.455355;192.168.1.1.8888;172.23.69.13.59034;0a36834f092d
1717607645.455469;192.168.1.1.8888;172.23.69.13.59034;bde87b057bba
1717607645.461722;192.168.1.1.8888;172.23.69.13.59034;5b129ea0fa8a
1717607645.461822;192.168.1.1.8888;172.23.69.13.59034;7136fcdb1cb3
1717607645.461846;192.168.1.1.8888;172.23.69.13.59034;53edf73ea01e
1717607645.488927;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.490183;192.168.1.1.8888;172.23.69.13.59034;1ddbd53a9545
1717607645.490225;192.168.1.1.8888;172.23.69.13.59034;66ef2dc205aa
1717607645.490715;192.168.1.1.8888;172.23.69.13.59034;ab25113756e9
1717607645.491450;192.168.1.1.8888;172.23.69.13.59034;0e759f26c062
1717607645.491482;192.168.1.1.8888;172.23.69.13.59034;1a718cd37dd3
1717607645.522553;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.522624;192.168.1.1.8888;172.23.69.13.59034;33a63a513c85
1717607645.522688;192.168.1.1.8888;172.23.69.13.59034;c6777e775707
1717607645.527965;192.168.1.1.8888;172.23.69.13.59034;5b5bf4e241f6
1717607645.528100;192.168.1.1.8888;172.23.69.13.59034;46b82d27c6d9
1717607645.528116;192.168.1.1.8888;172.23.69.13.59034;7ad95ac2097f
1717607645.554823;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.554868;192.168.1.1.8888;172.23.69.13.59034;9bc9f64fac04
1717607645.554895;192.168.1.1.8888;172.23.69.13.59034;8b1ab34f37fe
1717607645.555102;192.168.1.1.8888;172.23.69.13.59034;3f48957ecc7d
1717607645.555341;192.168.1.1.8888;172.23.69.13.59034;c4e838935b4b
1717607645.555587;192.168.1.1.8888;172.23.69.13.59034;3dc79dd0dfbd
1717607645.555771;192.168.1.1.8888;172.23.69.13.59034;3da46242f617
1717607645.556386;192.168.1.1.8888;172.23.69.13.59034;dba4d8afbe97
1717607645.556412;192.168.1.1.8888;172.23.69.13.59034;576173a1ec70
1717607645.558345;192.168.1.1.8888;172.23.69.13.59034;6673b392f49b
1717607645.558405;192.168.1.1.8888;172.23.69.13.59034;2201eb87ec1a
1717607645.589644;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.589768;192.168.1.1.8888;172.23.69.13.59034;42ff3c3f28a3
1717607645.589869;192.168.1.1.8888;172.23.69.13.59034;ae37b5444d0e
1717607645.590125;192.168.1.1.8888;172.23.69.13.59034;fa79915b6cca
1717607645.592659;192.168.1.1.8888;172.23.69.13.59034;4e456ad93e98
1717607645.592701;192.168.1.1.8888;172.23.69.13.59034;cc036cfc627a
1717607645.629239;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.630354;192.168.1.1.8888;172.23.69.13.59034;d78f1ff73058
1717607645.630407;192.168.1.1.8888;172.23.69.13.59034;4af221447b59
1717607645.630418;192.168.1.1.8888;172.23.69.13.59034;51695a2852cf
1717607645.654615;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.654683;192.168.1.1.8888;172.23.69.13.59034;494448cf0c3a
1717607645.654763;192.168.1.1.8888;172.23.69.13.59034;cbfa44798ed2
1717607645.654884;192.168.1.1.8888;172.23.69.13.59034;2e09c9b69f65
1717607645.655026;192.168.1.1.8888;172.23.69.13.59034;2c881b2988dc
1717607645.655138;192.168.1.1.8888;172.23.69.13.59034;ccc65c2442bd
1717607645.655249;192.168.1.1.8888;172.23.69.13.59034;820d7c5889a1
1717607645.655378;192.168.1.1.8888;172.23.69.13.59034;a5ba15db4167
1717607645.655508;192.168.1.1.8888;172.23.69.13.59034;91ac595e406e
1717607645.655621;192.168.1.1.8888;172.23.69.13.59034;f62e5973c8cc
1717607645.655898;192.168.1.1.8888;172.23.69.13.59034;a684f92dbabd
1717607645.655995;192.168.1.1.8888;172.23.69.13.59034;486b5a9dbc06
1717607645.656341;192.168.1.1.8888;172.23.69.13.59034;c3e15efe3e6b
1717607645.656513;192.168.1.1.8888;172.23.69.13.59034;b8f734e96c41
1717607645.656723;192.168.1.1.8888;172.23.69.13.59034;9f898c2d015d
1717607645.656774;192.168.1.1.8888;172.23.69.13.59034;ad97f1f884d0
1717607645.656930;192.168.1.1.8888;172.23.69.13.59034;74105dea6203
1717607645.657014;192.168.1.1.8888;172.23.69.13.59034;55c4210bf8b8
1717607645.657179;192.168.1.1.8888;172.23.69.13.59034;4f30e5b1d9c0
1717607645.657247;192.168.1.1.8888;172.23.69.13.59034;3cad8e6ce53e
1717607645.657396;192.168.1.1.8888;172.23.69.13.59034;d3ef70af1cfb
1717607645.657590;192.168.1.1.8888;172.23.69.13.59034;34d55b475779
1717607645.688374;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.688414;192.168.1.1.8888;172.23.69.13.59034;b27314ec22ca
1717607645.688582;192.168.1.1.8888;172.23.69.13.59034;f6f837f4d67c
1717607645.689081;192.168.1.1.8888;172.23.69.13.59034;ec66f15484e5
1717607645.689101;192.168.1.1.8888;172.23.69.13.59034;9f9a2c4b77c9
1717607645.689198;192.168.1.1.8888;172.23.69.13.59034;a94279c425f1
1717607645.689329;192.168.1.1.8888;172.23.69.13.59034;43370588e2b2
1717607645.689434;192.168.1.1.8888;172.23.69.13.59034;38084c3e24f7
1717607645.689565;192.168.1.1.8888;172.23.69.13.59034;8996f6ab9776
1717607645.689685;192.168.1.1.8888;172.23.69.13.59034;1db6d3a6087d
1717607645.689803;192.168.1.1.8888;172.23.69.13.59034;344767586b0a
1717607645.689926;192.168.1.1.8888;172.23.69.13.59034;136e86605b06
1717607645.690053;192.168.1.1.8888;172.23.69.13.59034;351ea6c9bb4b
1717607645.690172;192.168.1.1.8888;172.23.69.13.59034;81ff0553e850
1717607645.690295;192.168.1.1.8888;172.23.69.13.59034;cf92c133f13a
1717607645.690416;192.168.1.1.8888;172.23.69.13.59034;e309c0d8e00a
1717607645.690538;192.168.1.1.8888;172.23.69.13.59034;9b52fbfbc1ca
1717607645.690662;192.168.1.1.8888;172.23.69.13.59034;e08b9b9e9bc4
1717607645.690785;192.168.1.1.8888;172.23.69.13.59034;f1b16669527c
1717607645.690908;192.168.1.1.8888;172.23.69.13.59034;9025e98f2332
1717607645.691038;192.168.1.1.8888;172.23.69.13.59034;198892487774
1717607645.691126;192.168.1.1.8888;172.23.69.13.59034;8d0f841fd0b9
1717607645.721993;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.722080;192.168.1.1.8888;172.23.69.13.59034;32ec658c7221
1717607645.722151;192.168.1.1.8888;172.23.69.13.59034;f60804ac4bac
1717607645.722754;192.168.1.1.8888;172.23.69.13.59034;b6e9783077c2
1717607645.722973;192.168.1.1.8888;172.23.69.13.59034;462ce7d454a4
1717607645.723196;192.168.1.1.8888;172.23.69.13.59034;6655a3d6eeba
1717607645.723422;192.168.1.1.8888;172.23.69.13.59034;c414ffbd33bf
1717607645.723708;192.168.1.1.8888;172.23.69.13.59034;41d7664ddc05
1717607645.724173;192.168.1.1.8888;172.23.69.13.59034;b9fc34f4cc44
1717607645.724270;192.168.1.1.8888;172.23.69.13.59034;13a06f174b66
1717607645.724409;192.168.1.1.8888;172.23.69.13.59034;51a9b6a921f9
1717607645.724495;192.168.1.1.8888;172.23.69.13.59034;3ed24091998e
1717607645.724611;192.168.1.1.8888;172.23.69.13.59034;d5d1c597d62f
1717607645.763095;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.764967;192.168.1.1.8888;172.23.69.13.59034;720db9a63dc5
1717607645.765017;192.168.1.1.8888;172.23.69.13.59034;bc4adc3c0945
1717607645.765097;192.168.1.1.8888;172.23.69.13.59034;fdce5e113fb1
1717607645.788216;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.788243;192.168.1.1.8888;172.23.69.13.59034;0ae8d8848195
1717607645.788322;192.168.1.1.8888;172.23.69.13.59034;ef7fa3497756
1717607645.788599;192.168.1.1.8888;172.23.69.13.59034;1ca4293215da
1717607645.788781;192.168.1.1.8888;172.23.69.13.59034;0d86becafb5d
1717607645.789026;192.168.1.1.8888;172.23.69.13.59034;da897e570c2b
1717607645.789037;192.168.1.1.8888;172.23.69.13.59034;bffe5241903d
1717607645.789117;192.168.1.1.8888;172.23.69.13.59034;4e9e68192381
1717607645.789195;192.168.1.1.8888;172.23.69.13.59034;9ef8f8b669ac
1717607645.789301;192.168.1.1.8888;172.23.69.13.59034;e0995747ae51
1717607645.789416;192.168.1.1.8888;172.23.69.13.59034;5a44ee8b217d
1717607645.789541;192.168.1.1.8888;172.23.69.13.59034;6348dc41a67d
1717607645.789662;192.168.1.1.8888;172.23.69.13.59034;d218f584f345
1717607645.789788;192.168.1.1.8888;172.23.69.13.59034;443c7b1081ee
1717607645.789907;192.168.1.1.8888;172.23.69.13.59034;4530a4895bd3
1717607645.790034;192.168.1.1.8888;172.23.69.13.59034;42b77fb33fd6
1717607645.790154;192.168.1.1.8888;172.23.69.13.59034;ea81337a22a0
1717607645.790285;192.168.1.1.8888;172.23.69.13.59034;a51c23287b79
1717607645.790402;192.168.1.1.8888;172.23.69.13.59034;3fcfbbbe2d51
1717607645.790523;192.168.1.1.8888;172.23.69.13.59034;2c4c5e9ea042
1717607645.790648;192.168.1.1.8888;172.23.69.13.59034;80a6529d6687
1717607645.790769;192.168.1.1.8888;172.23.69.13.59034;2be01400932e
1717607645.790898;192.168.1.1.8888;172.23.69.13.59034;0f444229aca3
1717607645.791018;192.168.1.1.8888;172.23.69.13.59034;72bd3e940d09
1717607645.791096;192.168.1.1.8888;172.23.69.13.59034;7a901107d20b
1717607645.823143;192.168.1.1.8888;172.23.69.13.59034;000000012764
1717607645.824485;192.168.1.1.8888;172.23.69.13.59034;d76af74c1fde
1717607645.824506;192.168.1.1.8888;172.23.69.13.59034;847fb6f98a73
1717607645.824523;192.168.1.1.8888;172.23.69.13.59034;ae96875b2f8c
1717607645.825376;192.168.1.1.8888;172.23.69.13.59034;10c06f115ef9
1717607645.825433;192.168.1.1.8888;172.23.69.13.59034;441632ad0e6f
1717607645.825523;192.168.1.1.8888;172.23.69.13.59034;e11893cec698
1717607645.825699;192.168.1.1.8888;172.23.69.13.59034;f75bfe762c1c
1717607645.855186;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.855224;192.168.1.1.8888;172.23.69.13.59034;422bbd7a9636
1717607645.855247;192.168.1.1.8888;172.23.69.13.59034;41bfbc268c07
1717607645.855382;192.168.1.1.8888;172.23.69.13.59034;1c22d5ef0ff7
1717607645.855508;192.168.1.1.8888;172.23.69.13.59034;4963d38fcd7f
1717607645.855612;192.168.1.1.8888;172.23.69.13.59034;f8b4c40444a0
1717607645.855750;192.168.1.1.8888;172.23.69.13.59034;96445f92ae1a
1717607645.855846;192.168.1.1.8888;172.23.69.13.59034;f5576e451811
1717607645.856186;192.168.1.1.8888;172.23.69.13.59034;6b9ff08217c3
1717607645.856551;192.168.1.1.8888;172.23.69.13.59034;f3da480263c7
1717607645.857041;192.168.1.1.8888;172.23.69.13.59034;f075becbcefd
1717607645.857084;192.168.1.1.8888;172.23.69.13.59034;b55d90e82d72
1717607645.857203;192.168.1.1.8888;172.23.69.13.59034;30387256ff29
1717607645.857331;192.168.1.1.8888;172.23.69.13.59034;21876065939a
1717607645.857445;192.168.1.1.8888;172.23.69.13.59034;818daabdb100
1717607645.857572;192.168.1.1.8888;172.23.69.13.59034;a0b3034bc589
1717607645.857692;192.168.1.1.8888;172.23.69.13.59034;5f092467069c
1717607645.857817;192.168.1.1.8888;172.23.69.13.59034;d06725c209e1
1717607645.857936;192.168.1.1.8888;172.23.69.13.59034;4ff6b824b57a
1717607645.858056;192.168.1.1.8888;172.23.69.13.59034;bcb34a1c1db3
1717607645.888483;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607645.888523;192.168.1.1.8888;172.23.69.13.59034;0957e5d12a70
1717607645.888549;192.168.1.1.8888;172.23.69.13.59034;df2955b660b2
1717607645.889177;192.168.1.1.8888;172.23.69.13.59034;a4c9b91b1288
1717607645.889474;192.168.1.1.8888;172.23.69.13.59034;be6242dd4f60
1717607645.889908;192.168.1.1.8888;172.23.69.13.59034;73b6a0ab782a
