timeInSecondsSinceEpoch;source;destination;databytes
1717607737.958710;192.168.1.1.8888;172.23.69.13.59034;318a5c35d4cc
1717607737.958741;192.168.1.1.8888;172.23.69.13.59034;f449bd6342e9
1717607737.989456;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607737.993889;192.168.1.1.8888;172.23.69.13.59034;eb1f76b2f03b
1717607737.993963;192.168.1.1.8888;172.23.69.13.59034;a5ba8aac3bdd
1717607737.993985;192.168.1.1.8888;172.23.69.13.59034;2309327adb58
1717607738.026384;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.026465;192.168.1.1.8888;172.23.69.13.59034;fec79c9d8778
1717607738.026521;192.168.1.1.8888;172.23.69.13.59034;2f6a900a1478
1717607738.059678;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.059744;192.168.1.1.8888;172.23.69.13.59034;18b4771257cb
1717607738.059920;192.168.1.1.8888;172.23.69.13.59034;6d949c11591e
1717607738.059931;192.168.1.1.8888;172.23.69.13.59034;45c0d6fcb6af
1717607738.088415;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.088463;192.168.1.1.8888;172.23.69.13.59034;e6b8a847da75
1717607738.088578;192.168.1.1.8888;172.23.69.13.59034;06decc6a6c85
1717607738.088724;192.168.1.1.8888;172.23.69.13.59034;b63dc7cd3484
1717607738.088825;192.168.1.1.8888;172.23.69.13.59034;08d611350aa6
1717607738.088951;192.168.1.1.8888;172.23.69.13.59034;2d8f45dd66c3
1717607738.089068;192.168.1.1.8888;172.23.69.13.59034;498852d8fed8
1717607738.089545;192.168.1.1.8888;172.23.69.13.59034;c89b069f3e69
1717607738.090695;192.168.1.1.8888;172.23.69.13.59034;b0f72576cff4
1717607738.090951;192.168.1.1.8888;172.23.69.13.59034;b72614063b58
1717607738.090972;192.168.1.1.8888;172.23.69.13.59034;f2ba2370e992
1717607738.091301;192.168.1.1.8888;172.23.69.13.59034;c17d198e1d72
1717607738.122212;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.122340;192.168.1.1.8888;172.23.69.13.59034;671c6a9d53f7
1717607738.122471;192.168.1.1.8888;172.23.69.13.59034;7fa5946ef198
1717607738.122581;192.168.1.1.8888;172.23.69.13.59034;a4338dc1565d
1717607738.122715;192.168.1.1.8888;172.23.69.13.59034;b74cfc95f82a
1717607738.122829;192.168.1.1.8888;172.23.69.13.59034;0c5789115558
1717607738.122960;192.168.1.1.8888;172.23.69.13.59034;edf4f9688587
1717607738.123073;192.168.1.1.8888;172.23.69.13.59034;2623b7101464
1717607738.123205;192.168.1.1.8888;172.23.69.13.59034;c1b374a12472
1717607738.123319;192.168.1.1.8888;172.23.69.13.59034;b30cbf76d74f
1717607738.125682;192.168.1.1.8888;172.23.69.13.59034;042ddbdbb4fd
1717607738.125728;192.168.1.1.8888;172.23.69.13.59034;d798636fbba3
1717607738.154946;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.155037;192.168.1.1.8888;172.23.69.13.59034;13282badcc3a
1717607738.155229;192.168.1.1.8888;172.23.69.13.59034;859aedc0c650
1717607738.155278;192.168.1.1.8888;172.23.69.13.59034;9ca222c7fec0
1717607738.155451;192.168.1.1.8888;172.23.69.13.59034;6dc0f2554e39
1717607738.155519;192.168.1.1.8888;172.23.69.13.59034;5c974ae55307
1717607738.155708;192.168.1.1.8888;172.23.69.13.59034;5fdd65af1fdd
1717607738.155772;192.168.1.1.8888;172.23.69.13.59034;865bcf38c6be
1717607738.155952;192.168.1.1.8888;172.23.69.13.59034;919ec0c67631
1717607738.156025;192.168.1.1.8888;172.23.69.13.59034;bf8600b61d29
1717607738.156175;192.168.1.1.8888;172.23.69.13.59034;dfbf746d099e
1717607738.156254;192.168.1.1.8888;172.23.69.13.59034;a4e42010af6c
1717607738.156421;192.168.1.1.8888;172.23.69.13.59034;1db8d183ccc6
1717607738.156499;192.168.1.1.8888;172.23.69.13.59034;bca791037b99
1717607738.156668;192.168.1.1.8888;172.23.69.13.59034;925e0046be3f
1717607738.156745;192.168.1.1.8888;172.23.69.13.59034;9f7bb32191de
1717607738.156934;192.168.1.1.8888;172.23.69.13.59034;37fbf656b30a
1717607738.157161;192.168.1.1.8888;172.23.69.13.59034;025417e91404
1717607738.157487;192.168.1.1.8888;172.23.69.13.59034;648834e98400
1717607738.157502;192.168.1.1.8888;172.23.69.13.59034;d248a7c08be3
1717607738.157663;192.168.1.1.8888;172.23.69.13.59034;51ad0de5b371
1717607738.188337;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.188466;192.168.1.1.8888;172.23.69.13.59034;3365e4c3e334
1717607738.188553;192.168.1.1.8888;172.23.69.13.59034;be352e44de6d
1717607738.188672;192.168.1.1.8888;172.23.69.13.59034;9d45034fc443
1717607738.188786;192.168.1.1.8888;172.23.69.13.59034;e47651939b44
1717607738.188908;192.168.1.1.8888;172.23.69.13.59034;3d1f891c1d4e
1717607738.189042;192.168.1.1.8888;172.23.69.13.59034;cbc95574fc52
1717607738.189407;192.168.1.1.8888;172.23.69.13.59034;e8ad85e1725b
1717607738.189662;192.168.1.1.8888;172.23.69.13.59034;c0762dd20571
1717607738.199762;192.168.1.1.8888;172.23.69.13.59034;113f6f50d3c5
1717607738.199866;192.168.1.1.8888;172.23.69.13.59034;575b851a87b4
1717607738.199874;192.168.1.1.8888;172.23.69.13.59034;f15237a0d535
1717607738.221299;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.221377;192.168.1.1.8888;172.23.69.13.59034;62bc1259cf0d
1717607738.221504;192.168.1.1.8888;172.23.69.13.59034;fc3bab4cc908
1717607738.221654;192.168.1.1.8888;172.23.69.13.59034;8f463f537eb4
1717607738.221739;192.168.1.1.8888;172.23.69.13.59034;cd7bb3bd9e33
1717607738.221872;192.168.1.1.8888;172.23.69.13.59034;d91830f518a7
1717607738.221985;192.168.1.1.8888;172.23.69.13.59034;7652e0f5f67b
1717607738.222119;192.168.1.1.8888;172.23.69.13.59034;399ac4702997
1717607738.222233;192.168.1.1.8888;172.23.69.13.59034;21d11204c929
1717607738.222363;192.168.1.1.8888;172.23.69.13.59034;bbbc541b48e0
1717607738.222479;192.168.1.1.8888;172.23.69.13.59034;707e954160e3
1717607738.222595;192.168.1.1.8888;172.23.69.13.59034;2bcf5d733e08
1717607738.222741;192.168.1.1.8888;172.23.69.13.59034;f023b9ed80ad
1717607738.222861;192.168.1.1.8888;172.23.69.13.59034;6e7661f2d23d
1717607738.222973;192.168.1.1.8888;172.23.69.13.59034;f38f2e8d446b
1717607738.223098;192.168.1.1.8888;172.23.69.13.59034;d2e3a64c931d
1717607738.223220;192.168.1.1.8888;172.23.69.13.59034;c86fc15515bb
1717607738.223343;192.168.1.1.8888;172.23.69.13.59034;b4eafb1d9429
1717607738.224076;192.168.1.1.8888;172.23.69.13.59034;ebcf328dfc2b
1717607738.224103;192.168.1.1.8888;172.23.69.13.59034;8496ab228b9c
1717607738.255058;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.255251;192.168.1.1.8888;172.23.69.13.59034;ff7f9915edfb
1717607738.255573;192.168.1.1.8888;172.23.69.13.59034;72194f80ce36
1717607738.255771;192.168.1.1.8888;172.23.69.13.59034;9fe8483bb0c4
1717607738.255841;192.168.1.1.8888;172.23.69.13.59034;85fe7996bdcc
1717607738.255972;192.168.1.1.8888;172.23.69.13.59034;419ef124e769
1717607738.256075;192.168.1.1.8888;172.23.69.13.59034;8bb7ac2ecabc
1717607738.256236;192.168.1.1.8888;172.23.69.13.59034;29a74cd5e420
1717607738.256322;192.168.1.1.8888;172.23.69.13.59034;55a2cc6349c5
1717607738.256763;192.168.1.1.8888;172.23.69.13.59034;712d2d4ed2bc
1717607738.257191;192.168.1.1.8888;172.23.69.13.59034;47bbfffc3030
1717607738.257503;192.168.1.1.8888;172.23.69.13.59034;4cdf23233d90
1717607738.257787;192.168.1.1.8888;172.23.69.13.59034;a37f3e1e9ee2
1717607738.289687;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.289893;192.168.1.1.8888;172.23.69.13.59034;8c65db1d2ed3
1717607738.289908;192.168.1.1.8888;172.23.69.13.59034;40e27a722b5b
1717607738.289964;192.168.1.1.8888;172.23.69.13.59034;d5a25c23c70b
1717607738.290085;192.168.1.1.8888;172.23.69.13.59034;16e9bfe93181
1717607738.290211;192.168.1.1.8888;172.23.69.13.59034;2f8c2da21efe
1717607738.290335;192.168.1.1.8888;172.23.69.13.59034;679be00e4629
1717607738.290594;192.168.1.1.8888;172.23.69.13.59034;e3806ca8e43c
1717607738.291016;192.168.1.1.8888;172.23.69.13.59034;5b8a28b4b0a8
1717607738.291033;192.168.1.1.8888;172.23.69.13.59034;7f2c0dd1b2be
1717607738.291453;192.168.1.1.8888;172.23.69.13.59034;280e79e2cf38
1717607738.321412;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.321484;192.168.1.1.8888;172.23.69.13.59034;cfbb6a23f4b8
1717607738.321559;192.168.1.1.8888;172.23.69.13.59034;86ffec283374
1717607738.321705;192.168.1.1.8888;172.23.69.13.59034;a976939ca65d
1717607738.329193;192.168.1.1.8888;172.23.69.13.59034;2eee50faa52b
1717607738.329584;192.168.1.1.8888;172.23.69.13.59034;69d7135b52e4
1717607738.329610;192.168.1.1.8888;172.23.69.13.59034;2200fb30a619
1717607738.354976;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.355064;192.168.1.1.8888;172.23.69.13.59034;cdcdf65f814f
1717607738.355295;192.168.1.1.8888;172.23.69.13.59034;8c904b1d7874
1717607738.355494;192.168.1.1.8888;172.23.69.13.59034;e00da2d4e9db
1717607738.355551;192.168.1.1.8888;172.23.69.13.59034;8cf563d0073b
1717607738.355716;192.168.1.1.8888;172.23.69.13.59034;f0f706cc0bdd
1717607738.355800;192.168.1.1.8888;172.23.69.13.59034;68dd4756befc
1717607738.355922;192.168.1.1.8888;172.23.69.13.59034;e32158496701
1717607738.356041;192.168.1.1.8888;172.23.69.13.59034;f961d9d6e462
1717607738.356163;192.168.1.1.8888;172.23.69.13.59034;8e2e5d0045db
1717607738.356288;192.168.1.1.8888;172.23.69.13.59034;ca63eb8e085d
1717607738.356409;192.168.1.1.8888;172.23.69.13.59034;8e065428d55e
1717607738.356532;192.168.1.1.8888;172.23.69.13.59034;c39011b76e6c
1717607738.357184;192.168.1.1.8888;172.23.69.13.59034;a44bce9c2f71
1717607738.357417;192.168.1.1.8888;172.23.69.13.59034;ac574d06bb0c
1717607738.360625;192.168.1.1.8888;172.23.69.13.59034;edca5234e983
1717607738.390222;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.390262;192.168.1.1.8888;172.23.69.13.59034;61c8ad664d33
1717607738.390747;192.168.1.1.8888;172.23.69.13.59034;c76eb745563e
1717607738.391027;192.168.1.1.8888;172.23.69.13.59034;a939924da640
1717607738.391045;192.168.1.1.8888;172.23.69.13.59034;0075d5e94a32
1717607738.391077;192.168.1.1.8888;172.23.69.13.59034;1b64a53d68c6
1717607738.391349;192.168.1.1.8888;172.23.69.13.59034;06ed4db624b7
1717607738.391606;192.168.1.1.8888;172.23.69.13.59034;a9ed04e31458
1717607738.421449;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.421495;192.168.1.1.8888;172.23.69.13.59034;5529657fbea3
1717607738.421617;192.168.1.1.8888;172.23.69.13.59034;971cc1775a1b
1717607738.421947;192.168.1.1.8888;172.23.69.13.59034;c12d26bba4eb
1717607738.422136;192.168.1.1.8888;172.23.69.13.59034;36ee83e7a62e
1717607738.422380;192.168.1.1.8888;172.23.69.13.59034;83b99bdb1b5b
1717607738.422628;192.168.1.1.8888;172.23.69.13.59034;9627b292327f
1717607738.422879;192.168.1.1.8888;172.23.69.13.59034;62348aa3b42a
1717607738.423084;192.168.1.1.8888;172.23.69.13.59034;ce34ca769f79
1717607738.423156;192.168.1.1.8888;172.23.69.13.59034;238378d5ddea
1717607738.423417;192.168.1.1.8888;172.23.69.13.59034;f161c25ffa5b
1717607738.423701;192.168.1.1.8888;172.23.69.13.59034;80068ad6856f
1717607738.424088;192.168.1.1.8888;172.23.69.13.59034;3b195700a3f0
1717607738.424311;192.168.1.1.8888;172.23.69.13.59034;61b14a7f7847
1717607738.424338;192.168.1.1.8888;172.23.69.13.59034;34495976a179
1717607738.424575;192.168.1.1.8888;172.23.69.13.59034;9c30776acab5
1717607738.427240;192.168.1.1.8888;172.23.69.13.59034;05c7be7a5bc4
1717607738.455923;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.455964;192.168.1.1.8888;172.23.69.13.59034;8bce5275c600
1717607738.456143;192.168.1.1.8888;172.23.69.13.59034;0e8926518069
1717607738.456200;192.168.1.1.8888;172.23.69.13.59034;51fbc3e362b8
1717607738.456924;192.168.1.1.8888;172.23.69.13.59034;918792fe3d23
1717607738.456955;192.168.1.1.8888;172.23.69.13.59034;1e469593b4fb
1717607738.457236;192.168.1.1.8888;172.23.69.13.59034;7ac0e55849e9
1717607738.458888;192.168.1.1.8888;172.23.69.13.59034;2a441ac9623d
1717607738.458926;192.168.1.1.8888;172.23.69.13.59034;bac448be53fe
1717607738.493153;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.493209;192.168.1.1.8888;172.23.69.13.59034;45b8f994cd1f
1717607738.493216;192.168.1.1.8888;172.23.69.13.59034;7453cf50f2dd
1717607738.528926;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.529078;192.168.1.1.8888;172.23.69.13.59034;585594fb3037
1717607738.529088;192.168.1.1.8888;172.23.69.13.59034;7837ed4c7f21
1717607738.556216;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.556255;192.168.1.1.8888;172.23.69.13.59034;8652075fc2d0
1717607738.556267;192.168.1.1.8888;172.23.69.13.59034;99d045b60c37
1717607738.556402;192.168.1.1.8888;172.23.69.13.59034;d5a6d4653b3d
1717607738.556523;192.168.1.1.8888;172.23.69.13.59034;3403c46bd284
1717607738.556636;192.168.1.1.8888;172.23.69.13.59034;29d919f4f303
1717607738.556764;192.168.1.1.8888;172.23.69.13.59034;326b1b574cd7
1717607738.556880;192.168.1.1.8888;172.23.69.13.59034;332827477c7e
1717607738.557520;192.168.1.1.8888;172.23.69.13.59034;a22dae42d781
1717607738.557533;192.168.1.1.8888;172.23.69.13.59034;3c8ee0dfda3b
1717607738.557542;192.168.1.1.8888;172.23.69.13.59034;b2abc8c2dfd8
1717607738.557941;192.168.1.1.8888;172.23.69.13.59034;04e740ee7700
1717607738.588133;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.588210;192.168.1.1.8888;172.23.69.13.59034;1f81671e13f3
1717607738.588330;192.168.1.1.8888;172.23.69.13.59034;7ceface17971
1717607738.588450;192.168.1.1.8888;172.23.69.13.59034;1031c9955c79
1717607738.588574;192.168.1.1.8888;172.23.69.13.59034;eee3f0a3ce21
1717607738.588693;192.168.1.1.8888;172.23.69.13.59034;bf5874fb0bd2
1717607738.588816;192.168.1.1.8888;172.23.69.13.59034;693e65304d4c
1717607738.588965;192.168.1.1.8888;172.23.69.13.59034;639770b351c8
1717607738.589070;192.168.1.1.8888;172.23.69.13.59034;20c9ead066ed
1717607738.589438;192.168.1.1.8888;172.23.69.13.59034;7786fc4f1029
1717607738.589447;192.168.1.1.8888;172.23.69.13.59034;09591827065e
1717607738.589462;192.168.1.1.8888;172.23.69.13.59034;e1cc7710a1ca
1717607738.589736;192.168.1.1.8888;172.23.69.13.59034;d9fe9d35f67a
1717607738.589828;192.168.1.1.8888;172.23.69.13.59034;ad00ff5b5937
1717607738.589976;192.168.1.1.8888;172.23.69.13.59034;a3ff11bdd5c6
1717607738.590301;192.168.1.1.8888;172.23.69.13.59034;03d6d0d01b08
1717607738.590458;192.168.1.1.8888;172.23.69.13.59034;4481b14ce27d
1717607738.590688;192.168.1.1.8888;172.23.69.13.59034;f6efd39d2690
1717607738.590696;192.168.1.1.8888;172.23.69.13.59034;951a734da5de
1717607738.590955;192.168.1.1.8888;172.23.69.13.59034;5be7b79cd78c
1717607738.590993;192.168.1.1.8888;172.23.69.13.59034;b52964bb83b4
1717607738.621163;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.621246;192.168.1.1.8888;172.23.69.13.59034;a56ffa1760ae
1717607738.621364;192.168.1.1.8888;172.23.69.13.59034;5b6b8bc5f44b
1717607738.621527;192.168.1.1.8888;172.23.69.13.59034;79985f13fbab
1717607738.621605;192.168.1.1.8888;172.23.69.13.59034;c5294d9aba24
1717607738.621736;192.168.1.1.8888;172.23.69.13.59034;368b9938fbad
1717607738.621844;192.168.1.1.8888;172.23.69.13.59034;bf92e1c10999
1717607738.621977;192.168.1.1.8888;172.23.69.13.59034;886ec3046477
1717607738.622090;192.168.1.1.8888;172.23.69.13.59034;9052c0b4e57d
1717607738.622218;192.168.1.1.8888;172.23.69.13.59034;2086d828cf4f
1717607738.622335;192.168.1.1.8888;172.23.69.13.59034;0aeaa958da5c
1717607738.622483;192.168.1.1.8888;172.23.69.13.59034;e7a6c53cd878
1717607738.622583;192.168.1.1.8888;172.23.69.13.59034;7f0217a3ebf4
1717607738.622709;192.168.1.1.8888;172.23.69.13.59034;077f6fd4a616
1717607738.622826;192.168.1.1.8888;172.23.69.13.59034;2a79a7f3533f
1717607738.622960;192.168.1.1.8888;172.23.69.13.59034;e333435b1774
1717607738.623072;192.168.1.1.8888;172.23.69.13.59034;786700886ae4
1717607738.623201;192.168.1.1.8888;172.23.69.13.59034;26cc60b4c30e
1717607738.623317;192.168.1.1.8888;172.23.69.13.59034;e2436d46f8a0
1717607738.623677;192.168.1.1.8888;172.23.69.13.59034;c3b8dc221836
1717607738.624476;192.168.1.1.8888;172.23.69.13.59034;5d2840badeef
1717607738.624496;192.168.1.1.8888;172.23.69.13.59034;9bfe7b18c6c4
1717607738.657047;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.658041;192.168.1.1.8888;172.23.69.13.59034;d3bc719276d1
1717607738.658092;192.168.1.1.8888;172.23.69.13.59034;226f8484ff7a
1717607738.658104;192.168.1.1.8888;172.23.69.13.59034;23eda0d7b036
1717607738.694385;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.694469;192.168.1.1.8888;172.23.69.13.59034;a5da501f8136
1717607738.694482;192.168.1.1.8888;172.23.69.13.59034;4c0f3d68a71d
1717607738.731327;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.731784;192.168.1.1.8888;172.23.69.13.59034;46199a96408e
1717607738.731800;192.168.1.1.8888;172.23.69.13.59034;88e379a347ff
1717607738.769870;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.769925;192.168.1.1.8888;172.23.69.13.59034;833eeeb306e1
1717607738.769932;192.168.1.1.8888;172.23.69.13.59034;828f0e741ceb
1717607738.798186;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.800266;192.168.1.1.8888;172.23.69.13.59034;1402a267d2bc
1717607738.800311;192.168.1.1.8888;172.23.69.13.59034;c39a3295135a
1717607738.800319;192.168.1.1.8888;172.23.69.13.59034;9dec35a79bc5
1717607738.822098;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.822142;192.168.1.1.8888;172.23.69.13.59034;1341f2e88b91
1717607738.822296;192.168.1.1.8888;172.23.69.13.59034;042b7739f7b1
1717607738.822388;192.168.1.1.8888;172.23.69.13.59034;12e9a0b75fb7
1717607738.822510;192.168.1.1.8888;172.23.69.13.59034;18e5f3453993
1717607738.822636;192.168.1.1.8888;172.23.69.13.59034;a0384f8da9fd
1717607738.822753;192.168.1.1.8888;172.23.69.13.59034;885d6c278a56
1717607738.822893;192.168.1.1.8888;172.23.69.13.59034;f462fcd59141
1717607738.822997;192.168.1.1.8888;172.23.69.13.59034;efb424ca1204
1717607738.823139;192.168.1.1.8888;172.23.69.13.59034;a788ceb32439
1717607738.823242;192.168.1.1.8888;172.23.69.13.59034;7627e11067e6
1717607738.824309;192.168.1.1.8888;172.23.69.13.59034;53b09084f972
1717607738.828207;192.168.1.1.8888;172.23.69.13.59034;c5fce4159a6a
1717607738.828297;192.168.1.1.8888;172.23.69.13.59034;900930a05a51
1717607738.854511;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.854614;192.168.1.1.8888;172.23.69.13.59034;89f70db91313
1717607738.854735;192.168.1.1.8888;172.23.69.13.59034;faf6149575f3
1717607738.854896;192.168.1.1.8888;172.23.69.13.59034;8ecb1ea19d3a
1717607738.854978;192.168.1.1.8888;172.23.69.13.59034;e698f6717118
1717607738.855110;192.168.1.1.8888;172.23.69.13.59034;4b46f7f2ee22
1717607738.855241;192.168.1.1.8888;172.23.69.13.59034;d174f03ad316
1717607738.855352;192.168.1.1.8888;172.23.69.13.59034;6ff0ee4180e4
1717607738.855481;192.168.1.1.8888;172.23.69.13.59034;22f391fc92dc
1717607738.855595;192.168.1.1.8888;172.23.69.13.59034;5e40b59b6836
1717607738.855727;192.168.1.1.8888;172.23.69.13.59034;b419e1e76819
1717607738.855873;192.168.1.1.8888;172.23.69.13.59034;3c4b1d6477e6
1717607738.855970;192.168.1.1.8888;172.23.69.13.59034;ff71adcb355e
1717607738.856088;192.168.1.1.8888;172.23.69.13.59034;0dd4c46334ee
1717607738.856216;192.168.1.1.8888;172.23.69.13.59034;26876561eaac
1717607738.856819;192.168.1.1.8888;172.23.69.13.59034;29031a9091ed
1717607738.856869;192.168.1.1.8888;172.23.69.13.59034;22bbda3b2c5e
1717607738.856940;192.168.1.1.8888;172.23.69.13.59034;bb527a3c8da6
1717607738.857074;192.168.1.1.8888;172.23.69.13.59034;5c02055e70a9
1717607738.857186;192.168.1.1.8888;172.23.69.13.59034;65a9bf41e7af
1717607738.857330;192.168.1.1.8888;172.23.69.13.59034;67750a30b8a4
1717607738.857442;192.168.1.1.8888;172.23.69.13.59034;cb7f8369d1fb
1717607738.889541;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.889790;192.168.1.1.8888;172.23.69.13.59034;8b099fab52a5
1717607738.890278;192.168.1.1.8888;172.23.69.13.59034;c40e1d2897d3
1717607738.890471;192.168.1.1.8888;172.23.69.13.59034;caa0e595958f
1717607738.899743;192.168.1.1.8888;172.23.69.13.59034;893026260847
1717607738.899786;192.168.1.1.8888;172.23.69.13.59034;389b3ed78be2
1717607738.899792;192.168.1.1.8888;172.23.69.13.59034;dbf85f37c1c7
1717607738.902388;192.168.1.1.8888;172.23.69.13.59034;dbf85f37c1c7
1717607738.923164;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.923226;192.168.1.1.8888;172.23.69.13.59034;d91ea2b668f3
1717607738.923314;192.168.1.1.8888;172.23.69.13.59034;9db3ae3a3cc0
1717607738.923440;192.168.1.1.8888;172.23.69.13.59034;c2012314e96c
1717607738.923729;192.168.1.1.8888;172.23.69.13.59034;e39aef8b8d8b
1717607738.924072;192.168.1.1.8888;172.23.69.13.59034;53130019df8b
1717607738.924302;192.168.1.1.8888;172.23.69.13.59034;67eb2b0f3bfd
1717607738.924532;192.168.1.1.8888;172.23.69.13.59034;7cefc0fd2998
1717607738.926190;192.168.1.1.8888;172.23.69.13.59034;ded97a6d262c
1717607738.926260;192.168.1.1.8888;172.23.69.13.59034;7d04b1fa764a
1717607738.960548;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.960617;192.168.1.1.8888;172.23.69.13.59034;f9945057f262
1717607738.960631;192.168.1.1.8888;172.23.69.13.59034;d80188927109
1717607738.987544;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607738.987623;192.168.1.1.8888;172.23.69.13.59034;586b3bd3250a
1717607738.987697;192.168.1.1.8888;172.23.69.13.59034;e52294e3fe37
1717607738.987844;192.168.1.1.8888;172.23.69.13.59034;0ddbb0f42b16
1717607738.987942;192.168.1.1.8888;172.23.69.13.59034;c005c48d07a6
1717607738.988091;192.168.1.1.8888;172.23.69.13.59034;c935c1a39beb
1717607738.988186;192.168.1.1.8888;172.23.69.13.59034;757a91164433
1717607738.988315;192.168.1.1.8888;172.23.69.13.59034;268f9c6be0ae
1717607738.988431;192.168.1.1.8888;172.23.69.13.59034;2789fb4198d9
1717607738.988555;192.168.1.1.8888;172.23.69.13.59034;182bf8aad77c
1717607738.988682;192.168.1.1.8888;172.23.69.13.59034;84f1f0c0081f
1717607738.988822;192.168.1.1.8888;172.23.69.13.59034;228dfb0675ae
1717607738.988946;192.168.1.1.8888;172.23.69.13.59034;9fdc898708ab
1717607738.989086;192.168.1.1.8888;172.23.69.13.59034;ac22a560a966
1717607738.989403;192.168.1.1.8888;172.23.69.13.59034;f02ad0ba0a24
1717607738.991981;192.168.1.1.8888;172.23.69.13.59034;7d122f6837a8
1717607738.992010;192.168.1.1.8888;172.23.69.13.59034;782aad5089ed
1717607739.023756;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607739.023837;192.168.1.1.8888;172.23.69.13.59034;84f1152c16c7
1717607739.023930;192.168.1.1.8888;172.23.69.13.59034;4454b46bdc35
1717607739.024049;192.168.1.1.8888;172.23.69.13.59034;88d5b341839c
1717607739.024169;192.168.1.1.8888;172.23.69.13.59034;c29d08639f96
1717607739.024310;192.168.1.1.8888;172.23.69.13.59034;0455343f9a28
1717607739.024415;192.168.1.1.8888;172.23.69.13.59034;af3ae7a6e2b3
1717607739.024533;192.168.1.1.8888;172.23.69.13.59034;602d87109dd4
1717607739.024657;192.168.1.1.8888;172.23.69.13.59034;e5fc7df40013
1717607739.024781;192.168.1.1.8888;172.23.69.13.59034;9306b7a07e06
1717607739.024907;192.168.1.1.8888;172.23.69.13.59034;33eba83ba25f
1717607739.025026;192.168.1.1.8888;172.23.69.13.59034;c2d16f31916f
1717607739.025146;192.168.1.1.8888;172.23.69.13.59034;78737d8d8960
1717607739.025288;192.168.1.1.8888;172.23.69.13.59034;0a0a7c1c6357
1717607739.025394;192.168.1.1.8888;172.23.69.13.59034;28fec984fe89
1717607739.025519;192.168.1.1.8888;172.23.69.13.59034;de8676cb61cd
1717607739.025640;192.168.1.1.8888;172.23.69.13.59034;389beec98277
1717607739.025729;192.168.1.1.8888;172.23.69.13.59034;cb33b35d56ad
1717607739.054380;192.168.1.1.8888;172.23.69.13.59034;00000001219a
1717607739.054454;192.168.1.1.8888;172.23.69.13.59034;4719b545994f
1717607739.054558;192.168.1.1.8888;172.23.69.13.59034;0ddef677778a
1717607739.054681;192.168.1.1.8888;172.23.69.13.59034;e63c3256eb9a
1717607739.054800;192.168.1.1.8888;172.23.69.13.59034;57ad02e3336b
1717607739.054921;192.168.1.1.8888;172.23.69.13.59034;a7aa4c10551b
1717607739.055044;192.168.1.1.8888;172.23.69.13.59034;9d447a3a3f69
1717607739.055166;192.168.1.1.8888;172.23.69.13.59034;4471cca5c84e
1717607739.055316;192.168.1.1.8888;172.23.69.13.59034;f7b22f33ebfa
1717607739.055414;192.168.1.1.8888;172.23.69.13.59034;1c17434d89d0
1717607739.055536;192.168.1.1.8888;172.23.69.13.59034;7a070c97b764
1717607739.055681;192.168.1.1.8888;172.23.69.13.59034;418a89f20e5b
1717607739.055794;192.168.1.1.8888;172.23.69.13.59034;7ab82c8a956e
1717607739.055980;192.168.1.1.8888;172.23.69.13.59034;bfb67d9a9f26
1717607739.055999;192.168.1.1.8888;172.23.69.13.59034;dd07c1902c73
1717607739.056200;192.168.1.1.8888;172.23.69.13.59034;d644a860bff4
1717607739.056480;192.168.1.1.8888;172.23.69.13.59034;dfd6159d11d7
1717607739.057184;192.168.1.1.8888;172.23.69.13.59034;fc01ed137c44
1717607739.057203;192.168.1.1.8888;172.23.69.13.59034;d8cbffb1974b
